id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,direccion_ip_origen,geolocalizacion,IS_FRAUD
ad6dc54e-fb4,autónomo,70,FR,Norte,36,2576.16,55.14,1.59,0,72fe214c-b8f,activa,6.09,7.3,3705.47,207.33,1,4,0d3d0e1b-b24,activa,2021-06-22,1795,500,0,sdv-id-zODUHh,2025-12-30 21:56:19,0,0,0,3,621.83,3DS,2,380a5423-b7ce-4b,95.84.218.65,"45.7640,4.8357",0
e031618a-5df,empresa,25,ES,Norte,2142,738.92,2034.61,2.73,0,43b59a96-192,activa,205.68,241.88,4496.42,2282.05,5,6,d9cee44a-20d,activa,2025-12-01,168,500,0,sdv-id-ktLUZQ,2026-04-28 11:28:43,0,0,352105,0,1304.61,PIN,2,86533d3d-3c16-4c,90.28.106.120,"40.4168,-3.7038",0
7451cf59-81e,autónomo,61,PT,Este,1205,819.37,1355.9,0.99,0,8facdd25-2e1,activa,1971.13,2560.76,7479.09,2045.19,3,3,26b88889-f14,activa,2025-05-07,373,500,1,sdv-id-WsqZel,2025-11-25 11:24:44,0,0,17,2,160.49,PIN,2,d3eea8e5-5014-40,95.140.192.170,"40.4168,-3.7038",0
a5d8cab4-197,persona,37,IT,Bretaña,520,1199.98,594.69,2.83,0,b91417f0-ac4,activa,2397.37,2582.74,11566.63,14963.15,2,0,93a9d64d-cd8,activa,2023-01-21,1220,1000,1,sdv-id-KTQmWo,2025-11-30 06:37:13,0,1,288222,1,609.0,PIN,1,2e09ae0d-e8fc-46,86.164.158.156,"48.1351,11.5820",0
c2608586-ef0,persona,57,FR,Este,2816,182.42,324.17,5.22,0,1412c73e-f07,activa,114.24,79.67,35014.92,3449.78,5,3,07bf6e1e-58f,activa,2023-08-20,1043,1000,0,sdv-id-qoGwiN,2026-01-25 03:59:15,1,0,770,3,37.15,3DS,1,1e36721f-ef6d-4c,87.171.145.61,"40.8518,14.2681",0
81bb3fbe-a1b,autónomo,49,DE,Norte,2698,82.2,323.5,2.75,0,2093e7d4-1c2,activa,5686.76,5010.57,291.18,1657.36,1,1,a34fe357-53f,activa,2021-08-15,1745,2000,1,sdv-id-GPkLHM,2026-04-12 23:49:01,0,0,54130,1,679.45,PIN,1,2bf57277-2d5d-44,86.71.94.192,"37.3891,-5.9845",0
7c4a3f39-b21,autónomo,21,ES,Sur,504,555.46,112.32,2.15,0,1a822828-9e5,bloqueada,4353.45,4773.01,12571.17,11788.62,3,0,90bf01cc-7c8,activa,2023-05-28,1102,2000,0,sdv-id-LUBdlM,2026-01-08 03:25:07,0,0,0,0,455.44,3DS,2,81b98dd9-ee71-4f,90.251.35.206,"41.3874,2.1686",0
3a8bd954-11b,autónomo,36,IT,Hesse,1160,867.8,651.89,5.88,1,aff76ad4-cf7,activa,1497.59,1631.04,4727.48,4788.21,1,3,852e62fb-4b9,activa,2021-10-14,1691,3000,0,sdv-id-hlstir,2026-05-13 21:31:40,1,0,1450,4,152.54,3DS,2,5b401903-07e5-42,86.189.11.229,"41.9028,12.4964",0
43994b19-f76,autónomo,51,FR,Île-de-France,815,1472.62,143.31,6.73,1,5e3e3f84-33f,activa,339.29,402.48,610.71,8488.83,1,0,ae7afb8f-117,activa,2026-03-31,52,3000,0,sdv-id-fwfLiZ,2026-02-12 19:40:46,0,1,629709,0,1332.16,3DS,2,dc5ddd5d-2905-40,87.210.126.91,"39.4699,-0.3763",0
11b533e3-d92,autónomo,49,ES,Normandía,3043,2053.21,301.65,0.9,1,951e68f5-926,activa,3102.64,3059.45,35.9,22.19,6,2,a7bf21b3-106,activa,2024-10-16,590,2000,0,sdv-id-hNFfEm,2026-04-06 00:06:30,0,1,521,1,4.35,PIN,2,9d1a0c02-4f59-49,85.162.146.191,"40.4168,-3.7038",0
e2474173-9a3,premium,32,FR,Centro,1660,120.67,856.36,0.72,0,caab14be-e4e,activa,4343.73,5722.0,23.99,12637.13,5,1,861603b1-bbf,activa,2022-11-30,1284,2000,0,sdv-id-mWnekQ,2026-02-10 02:29:08,0,0,0,0,2186.12,3DS,2,6ddce404-dd3f-46,87.119.184.70,"41.3874,2.1686",0
c16fc325-8af,persona,73,FR,Bretaña,1740,226.05,310.05,5.18,0,affe0940-89c,activa,5711.58,4952.27,28.28,20298.48,0,4,091c023b-514,activa,2023-02-02,1185,3000,1,sdv-id-jdIiaY,2025-12-03 19:15:41,0,0,1201248,1,611.15,3DS,2,5681ff81-cc9b-42,87.56.68.99,"41.3874,2.1686",0
6f40998e-9ba,persona,78,FR,Provence,1580,1458.05,746.36,1.56,1,fe8353c8-db7,activa,7229.04,8620.84,13193.97,13038.86,4,1,108703a4-2b7,activa,2023-04-08,1141,500,2,sdv-id-HQpXyp,2026-05-14 00:57:26,1,0,14349906,3,113.14,3DS,3,17648408-4cf1-44,86.137.211.215,"45.7640,4.8357",0
93ce18a1-c9a,persona,60,ES,Baviera,1356,31.01,904.64,0.8,0,d4ab7685-bb6,bloqueada,9629.72,7128.11,15703.2,20631.44,3,2,e1edba06-a3c,activa,2023-09-10,1003,500,1,sdv-id-FxbQgQ,2026-03-30 10:24:41,0,1,1245619,2,70.9,PIN,3,028621fd-7b0b-4c,85.91.206.193,"39.4699,-0.3763",0
ed56aed8-3b0,persona,45,FR,Oporto,1157,434.94,232.66,1.12,0,02322ab0-d26,activa,6655.5,6758.8,229.12,3025.68,1,3,56327a94-49f,activa,2025-01-20,500,1000,0,sdv-id-MLIqsr,2026-01-07 08:59:29,0,0,480569,4,9.32,PIN,2,211a1ea4-5cbc-44,86.93.21.236,"37.3891,-5.9845",0
d564c72e-a96,premium,83,ES,Sur,2520,3986.44,316.84,0.92,0,79877ad8-1b9,activa,8801.79,8689.04,2710.2,11101.35,4,1,496cfbe0-8f5,bloqueada,2024-07-21,667,1000,0,sdv-id-QIkQJU,2026-04-26 06:44:57,0,0,11529813,1,167.16,PIN,2,809b527b-4db4-4a,86.184.16.70,"41.9028,12.4964",0
ea9de98f-11c,autónomo,53,DE,Norte,1924,612.46,281.16,2.64,0,fc8b40db-e5a,activa,2996.77,3144.03,1280.27,20916.0,2,0,2be296e6-518,activa,2023-03-25,1159,1000,0,sdv-id-cbsLST,2026-04-29 15:00:28,1,0,4415199,2,73.06,PIN,2,a8e2122a-77f6-49,95.243.134.86,"41.3874,2.1686",0
9c0f2ed2-726,empresa,36,ES,Lombardía,1968,416.42,155.29,1.34,0,0e9c1ee7-892,activa,4815.34,5215.05,35384.66,68.1,1,3,0fe305e7-0df,activa,2022-12-17,1277,500,0,sdv-id-FysOQI,2026-02-08 19:49:14,0,0,5074,1,230.91,3DS,3,7ab811e9-6698-47,90.177.146.66,"40.4168,-3.7038",0
51edb62f-0ed,persona,26,FR,Oeste,989,472.78,283.67,3.74,1,bd1178f1-995,activa,25014.05,28016.63,16256.01,9862.72,4,3,958d35a9-bb8,activa,2025-08-05,297,500,1,sdv-id-bXPQTo,2026-03-20 08:56:09,0,0,7539115,1,7.2,PIN,2,e71ce7b3-121d-47,86.90.194.92,"37.3891,-5.9845",0
010ae74e-f8c,persona,49,ES,Centro,2294,814.52,304.83,6.3,0,19aa68a7-9f8,activa,3178.79,3839.66,13219.34,28619.9,2,2,0c8bab9a-a66,activa,2025-10-31,205,3000,0,sdv-id-odWrrG,2026-04-24 13:08:09,1,1,82948,4,240.96,firma,1,700b8e14-8977-4f,86.144.235.45,"37.3891,-5.9845",0
c1582728-4a0,persona,25,ES,Centro,613,2579.55,650.5,2.29,0,710c287c-6ad,activa,1257.34,1009.64,9623.53,569.35,2,0,ee7b9e47-b87,activa,2023-11-06,929,2000,2,sdv-id-GIOcyo,2026-04-20 06:09:20,0,0,181083,3,8.38,huella,1,68d252bb-c94f-4b,95.133.66.80,"53.5511,9.9937",0
57a52e5e-d49,persona,79,IT,Oeste,753,59.92,61.37,0.56,0,e33868f2-ba1,activa,328.63,221.41,96486.91,3749.12,3,1,8078c7b0-857,activa,2025-08-18,271,1000,1,sdv-id-SlrCRA,2026-04-07 01:34:12,0,1,34840,0,2336.13,contactless,1,3acda0c1-3392-43,86.48.182.111,"43.2965,5.3698",0
82260362-3d6,empresa,31,ES,Île-de-France,1471,1097.53,83.89,1.27,0,a714f8c9-1fa,activa,1226.23,1308.73,2723.39,17323.83,1,3,993053d1-1c0,caducada,2023-08-13,1043,500,1,sdv-id-UhvDsk,2026-04-04 16:52:58,1,0,553504,3,3.95,PIN,1,71b49c81-4e1b-4f,90.195.9.165,"40.4168,-3.7038",0
343306fb-d84,persona,78,ES,Oeste,2536,633.57,182.85,1.27,0,9fd3f078-b17,activa,10543.48,11986.09,647.49,357.69,0,1,72e7c070-362,activa,2025-02-26,445,1000,0,sdv-id-FThnSd,2026-03-31 00:47:03,0,1,4543721,3,510.43,3DS,2,59c1cbbd-5c8a-4a,90.216.13.74,"45.4642,9.1900",0
f7d2cbe9-e88,persona,32,ES,Este,2027,922.27,243.97,7.96,0,d81d7982-b76,activa,1905.09,2221.52,17386.11,31095.71,5,1,9bd9ac0f-1f4,activa,2024-08-13,634,1000,0,sdv-id-wNCdjv,2026-02-02 02:35:01,0,0,5292176,1,163.31,3DS,1,faf13bcd-27a7-48,86.158.13.25,"48.8566,2.3522",0
150d4fd1-6d3,empresa,53,DE,Este,3586,126.12,186.48,3.34,0,23be8bb7-366,activa,827.85,858.68,465.72,29358.72,0,4,33ea0971-da6,activa,2023-06-21,1084,2000,0,sdv-id-EtnSoA,2026-04-22 23:16:20,0,0,1121488,4,89.1,contactless,2,3ac3139e-39fe-43,86.142.82.132,"37.3891,-5.9845",0
c75fdb8d-ae9,persona,42,DE,Este,2022,163.87,144.63,0.78,0,3c65c216-427,activa,3320.16,3353.28,413.24,590.8,10,2,36302ecd-0d2,activa,2026-03-14,67,5000,0,sdv-id-MqYpFw,2026-05-18 21:33:03,0,0,37326,0,64.17,PIN,1,c6495b8e-3027-44,90.80.215.177,"37.3891,-5.9845",0
1ad2a492-63b,empresa,68,FR,Sur,1262,731.52,477.35,1.59,1,cd646f98-70d,activa,922.15,886.53,3452.64,7995.48,0,2,21a02e1d-68a,activa,2021-06-14,1802,1000,0,sdv-id-BVyMWD,2026-02-12 15:58:18,1,1,4438319,1,113.24,3DS,2,9f39945d-569a-41,86.3.178.30,"39.4699,-0.3763",0
20cd2cb1-57d,persona,59,FR,Norte,1785,839.61,750.55,3.7,0,5b5c9079-6a7,activa,100.28,72.19,15209.91,3974.64,1,1,02873453-55a,extraviada,2024-01-07,880,3000,1,sdv-id-iOMtXm,2026-01-29 03:41:52,0,0,189200,1,21.62,PIN,1,d7f4b22c-00c3-49,86.18.19.27,"53.5511,9.9937",0
4f75a14f-6d4,persona,64,FR,Normandía,1217,731.67,34.27,0.88,0,7420c053-34b,cerrada,42.84,56.97,683.23,4927.22,3,3,944bfaca-cbd,activa,2022-11-23,1278,3000,0,sdv-id-iFzbCR,2026-02-23 09:30:14,0,0,811698,4,0.6,3DS,2,f7f0d560-f1d7-44,95.16.121.16,"39.4699,-0.3763",0
99abef69-cdc,premium,19,ES,Toscana,3575,12.02,521.39,1.33,0,527b4e6e-900,activa,597.7,651.82,3625.2,10861.52,5,1,2785265a-264,caducada,2024-11-25,561,500,1,sdv-id-GNrSzV,2025-12-22 19:37:23,1,0,176794,5,230.5,PIN,2,29406b23-44cc-40,86.116.188.6,"41.3874,2.1686",0
2b4eae5a-f20,persona,79,ES,Oeste,3092,845.15,381.62,5.47,1,5d047ce2-b31,activa,490.67,484.32,3773.09,21943.03,3,1,ad5f083d-eec,activa,2026-02-14,96,2000,0,sdv-id-ZzckVI,2025-11-21 19:10:06,0,0,2,2,71.91,PIN,2,43ddf2fb-0a6b-4c,86.239.153.104,"41.9028,12.4964",0
d8619002-6ee,premium,28,DE,Este,2060,1230.13,717.69,5.58,1,ce84765e-0f0,cerrada,1151.68,1524.25,27708.63,2169.75,0,2,75355394-24e,bloqueada,2023-07-18,1049,1000,0,sdv-id-bcCCBI,2026-04-07 01:09:29,0,1,1527,0,5.04,firma,1,f9268709-1687-48,86.91.100.246,"40.4168,-3.7038",0
b5b8e66b-f81,empresa,58,FR,Norte,425,84.44,94.9,7.73,0,58df8b9f-57a,activa,192.69,102.23,104.99,1568.92,3,1,f21f6a19-a9c,activa,2021-09-17,1716,2000,1,sdv-id-KISrTP,2026-02-05 22:53:18,0,0,1076089,2,409.16,3DS,3,700b8e14-8977-4f,86.90.66.145,"40.4168,-3.7038",0
dc78874e-481,persona,78,IT,Sur,1619,78.81,152.31,0.9,1,1194bf5a-968,activa,240.39,404.71,1747.95,27.56,4,2,e1eea0d8-5b2,activa,2023-01-24,1250,2000,1,sdv-id-zFTAuA,2026-02-06 00:32:12,0,1,558327,3,6.71,PIN,3,cebc53aa-fc53-43,86.82.110.206,"45.7640,4.8357",1
65a2b5ac-a15,persona,79,ES,Este,1985,1843.2,326.89,1.43,0,e581825b-732,suspendida,1139.03,929.27,35993.55,1696.53,6,2,c7761f20-fca,activa,2022-07-06,1429,2000,0,sdv-id-qXsoPo,2026-02-22 21:45:01,0,0,910355,1,372.02,3DS,1,2e2dad4e-4417-41,90.134.35.5,"39.4699,-0.3763",0
47c272db-f98,persona,63,FR,Norte,3621,8.94,501.51,1.28,0,850b6496-287,activa,1318.55,1708.85,8718.06,35728.9,3,1,b18adda4-384,activa,2024-03-03,820,2000,0,sdv-id-NZvvRl,2026-02-12 21:06:29,1,0,2060139,1,278.73,huella,1,0d7a8537-ecea-4b,86.234.10.194,"45.4642,9.1900",0
85568a26-440,persona,49,ES,Sur,2427,1875.63,272.55,0.93,0,947b2a6a-a09,bloqueada,397.08,415.97,6715.7,17201.72,3,2,c3520983-4c1,activa,2023-01-27,1221,1000,0,sdv-id-IFMgcU,2025-12-16 03:56:08,0,0,59,2,1489.44,PIN,3,90bd0807-8185-41,86.60.167.179,"43.2965,5.3698",0
95e8c1f9-59f,persona,61,FR,Sur,2731,1015.45,236.1,2.69,0,edcd1996-53b,cerrada,116.61,99.48,481.55,5445.48,1,1,cd0ca83b-160,activa,2026-05-03,15,1000,0,sdv-id-Kcasmf,2026-03-12 21:28:39,1,0,967079,0,607.27,firma,1,750edf44-d97f-43,86.215.25.7,"48.8566,2.3522",0
b0bdc83f-e01,persona,42,ES,Île-de-France,2674,50.84,2415.51,3.26,0,843e8bb8-840,activa,6912.04,7427.79,10644.96,62.58,0,2,0a094249-890,caducada,2023-09-13,979,1000,0,sdv-id-NUsINW,2026-04-15 03:26:45,0,1,511720,0,574.34,PIN,1,82b22468-3d26-43,86.20.61.235,"39.4699,-0.3763",0
522a154b-22c,empresa,33,ES,Sur,3523,1984.6,517.25,5.3,1,bcbe26b2-36d,activa,369.72,507.03,13041.1,13494.4,1,3,dd2f6b93-3b2,activa,2023-07-09,1057,2000,0,sdv-id-tmAqBt,2026-01-05 03:20:05,1,0,10214,2,1624.75,3DS,2,aed2c345-2437-45,86.168.218.241,"43.2965,5.3698",0
12352180-038,autónomo,38,DE,Hesse,3437,1195.84,721.34,3.96,1,baf0595d-122,activa,2893.7,3076.76,1097.84,17174.4,1,1,b7cab7fe-8ee,activa,2021-08-19,1736,3000,0,sdv-id-cFNogP,2026-05-19 02:19:05,0,0,1991427,3,294.75,3DS,2,3aec844a-b883-43,95.60.174.194,"45.7640,4.8357",0
c51b17bf-da2,empresa,76,ES,Bretaña,388,799.99,78.9,0.77,0,43521e4b-d31,activa,7684.51,8982.93,1260.51,13.26,0,1,88883cba-5cf,bloqueada,2022-02-26,1553,500,0,sdv-id-SFNWRb,2026-05-07 14:12:44,0,0,545883,0,132.13,PIN,2,2e58f845-db69-4a,90.135.226.100,"52.5200,13.4050",0
77402119-e3c,premium,40,FR,Centro,367,32.07,23.27,3.8,0,a6b26d8f-2fb,activa,2921.87,2418.68,1319.19,4721.92,2,3,cac7f681-ced,activa,2022-02-12,1579,3000,0,sdv-id-xLSvRA,2026-03-07 22:13:20,0,1,34389,2,83.76,3DS,2,b78b4b00-3372-42,86.79.72.179,"53.5511,9.9937",0
63be4b24-55b,empresa,83,ES,Norte,2832,851.83,102.99,6.34,1,cec3c486-150,suspendida,18705.11,21365.48,1247.08,2322.73,8,2,15f2107c-7e7,activa,2024-01-25,881,1000,0,sdv-id-MZraCW,2026-03-15 02:14:12,0,1,32315,0,52.95,firma,2,1787cd07-f110-41,85.75.94.182,"43.2965,5.3698",1
335abd7a-d18,premium,58,IT,Berlín,2178,4624.93,901.38,0.94,0,a86f6d2d-8a5,activa,221.98,256.08,26748.77,342.87,2,0,aa9dabe8-eb9,activa,2024-05-17,760,2000,0,sdv-id-LXFUPD,2026-03-18 14:13:12,0,0,5349825,0,6.72,PIN,1,02c80444-43f4-4b,86.20.187.76,"41.3874,2.1686",0
f4cbffc7-bc9,premium,48,DE,Île-de-France,2170,640.64,492.7,4.12,0,6c6f19e5-ddf,activa,21040.91,21626.98,13051.91,9668.47,0,2,7fc57beb-441,robada,2023-06-11,1089,2000,0,sdv-id-TOmDIG,2026-04-19 09:28:04,0,1,9080086,0,0.72,contactless,2,f80a10ea-1db5-48,86.49.150.53,"39.4699,-0.3763",0
97ffc3c4-27a,autónomo,79,ES,Île-de-France,499,461.77,1320.31,3.09,0,bee70e86-a7f,activa,6328.86,7668.98,255.74,3424.05,2,3,c4ae5238-97b,activa,2022-06-07,1453,3000,0,sdv-id-YEgHTQ,2025-12-04 19:25:49,1,1,148816,1,58.1,3DS,2,4effd159-4f9f-4c,95.44.131.168,"37.3891,-5.9845",0
901f5f4c-1dc,persona,56,DE,Île-de-France,1252,22.49,528.1,11.84,0,b33b7939-f82,cerrada,1808.46,1863.81,279.16,8534.43,5,1,850a1274-d96,activa,2025-08-24,268,2000,1,sdv-id-vwPRcR,2026-05-12 00:31:41,0,1,4356644,1,882.23,PIN,3,54e469c8-2d0a-43,86.50.209.220,"40.8518,14.2681",0
b92b0b2c-b15,persona,39,ES,Campania,355,2234.06,545.15,1.72,0,306ded1e-5de,activa,383.62,437.7,7524.89,21406.31,2,1,8eb99988-412,robada,2026-02-18,87,2000,1,sdv-id-hJVAmp,2026-05-16 18:58:57,0,0,9284342,2,472.65,PIN,2,21f17bca-aca8-48,95.94.231.53,"37.3891,-5.9845",0
b8174a81-43f,autónomo,33,ES,Oeste,1202,756.56,158.53,5.13,1,31c9cfa6-bca,activa,2063.27,2058.99,56881.48,11316.47,6,3,5d865a24-17b,activa,2026-05-04,14,500,0,sdv-id-tNILbm,2026-02-15 04:09:03,1,0,16833,0,911.16,huella,2,abed5dac-c93c-4b,86.86.15.4,"39.4699,-0.3763",0
05d8e97f-169,persona,58,ES,Sur,2511,370.71,496.66,8.64,0,e9e5534a-be4,bloqueada,792.77,685.42,14524.43,1689.71,8,1,4d0694c2-7f9,extraviada,2024-12-16,530,3000,0,sdv-id-gjsIGP,2026-02-11 01:08:33,0,0,6177741,0,345.06,3DS,2,1db71944-2c20-4c,86.146.209.128,"39.4699,-0.3763",0
9bacd5a6-e78,persona,72,FR,Hamburgo,2577,402.61,66.63,2.85,0,3aa14875-a1d,activa,1335.93,1240.92,9200.92,11295.14,7,0,8366bd85-6cb,activa,2025-06-07,335,1000,1,sdv-id-hmnTth,2026-02-28 08:28:44,1,0,573556,1,77.67,3DS,3,0810932c-b592-45,95.121.40.62,"37.3891,-5.9845",0
1709d8cf-998,empresa,21,ES,Norte,2646,252.65,410.79,2.51,0,4e23fea7-716,activa,5255.46,4467.39,1163.64,75348.1,3,4,e5d117db-856,activa,2025-09-23,246,1000,0,sdv-id-MesrbD,2026-04-21 18:02:48,1,1,2301993,4,65.72,3DS,2,37f01cf7-9e92-48,86.79.216.86,"43.2965,5.3698",0
e4ed02bf-c69,autónomo,57,ES,Norte,123,292.89,1839.96,1.08,0,aa7f9410-30b,activa,2869.49,3801.55,4947.99,116.86,1,3,f5ec4159-ff3,activa,2025-02-17,462,5000,1,sdv-id-YWkOvx,2026-04-10 04:11:05,0,1,9662882,0,82.0,PIN,2,0ab031ec-7093-42,90.123.179.246,"53.5511,9.9937",0
a28726f3-1c5,persona,39,ES,Normandía,2756,931.24,39.31,1.1,1,202917cb-3fb,activa,1035.85,1212.28,157.41,1843.75,3,2,610933ec-d34,activa,2023-02-12,1196,1000,0,sdv-id-IMjvuV,2026-04-09 08:49:52,0,0,1658226,0,2.62,PIN,0,14b8ad72-d5eb-47,95.90.252.15,"41.1579,-8.6291",0
5a94f2d8-945,persona,21,DE,Centro,1344,1243.24,378.06,5.69,0,43521e4b-d31,activa,5253.92,5153.45,1642.29,532.12,1,2,9edee1d4-ae0,activa,2022-12-06,1274,1000,1,sdv-id-EvWqoz,2025-11-28 13:24:09,0,0,35273,2,2.24,PIN,2,fb01d98e-9c73-4b,90.204.62.212,"39.4699,-0.3763",0
97ffc3c4-27a,empresa,60,PT,Bretaña,1519,265.57,15.44,1.39,0,a001ead7-1ae,activa,12531.18,14259.78,1806.15,12463.8,3,1,8870196a-626,activa,2026-01-24,110,1000,0,sdv-id-fssRar,2026-01-01 00:06:16,0,1,3035760,0,190.33,PIN,1,52991781-a08d-42,95.97.51.162,"40.8518,14.2681",0
a190ea88-034,empresa,79,ES,Oeste,1259,435.11,816.93,0.67,0,ff9c5c3b-5dc,activa,213.42,278.9,11576.16,3375.28,1,0,f914e0a4-bbd,activa,2024-07-21,685,2000,0,sdv-id-AnBZkE,2026-04-23 12:59:49,1,1,25353,0,319.89,3DS,3,616923c2-47fa-4e,95.30.250.249,"38.7223,-9.1393",0
5264ce59-08a,autónomo,48,DE,Este,295,1124.63,1916.67,2.35,0,7b761a1b-07c,activa,2491.48,2157.42,661.93,9121.51,0,2,0f47b2d6-219,activa,2022-10-02,1323,1000,0,sdv-id-IczKAJ,2026-02-21 22:55:12,1,0,574855,1,2058.58,PIN,3,2bc6c67a-1087-48,90.181.106.229,"41.3874,2.1686",0
df8026c4-e31,empresa,82,ES,Este,558,377.45,396.09,2.95,0,2aa63161-c02,activa,1868.61,1545.09,8349.65,34666.12,1,1,fbc97ada-431,activa,2024-12-26,538,2000,1,sdv-id-zRaMXC,2026-05-03 00:28:34,0,0,1379,2,654.33,firma,1,8a5d0b80-0721-4d,86.180.208.202,"37.3891,-5.9845",0
45dc799c-588,persona,81,ES,Norte,1419,1229.89,175.47,2.45,0,7c9f10f7-6ab,activa,47.13,56.61,155.46,12116.41,3,2,496cfbe0-8f5,activa,2024-01-20,876,2000,1,sdv-id-gbHeEf,2026-04-07 15:59:35,0,1,2631453,0,92.82,huella,1,1df7d415-209e-40,86.113.30.54,"37.3891,-5.9845",0
ab0e36d1-49b,empresa,37,ES,Bretaña,836,2746.46,735.95,0.7,0,a22b5648-1a7,activa,312.96,343.06,14893.67,2681.6,2,3,05401efb-89c,robada,2024-06-12,722,5000,1,sdv-id-mQGZpD,2025-12-25 06:37:54,0,1,848049,1,1083.1,firma,2,acfaa5da-ad89-44,85.200.107.153,"40.4168,-3.7038",0
bf30ab93-d2c,premium,38,DE,Hamburgo,689,2461.96,713.06,4.8,0,ec6d5f15-ccb,activa,7.34,11.01,41.02,3987.78,3,0,d010e144-494,extraviada,2023-12-05,915,2000,0,sdv-id-zBZhOV,2025-12-29 18:05:08,0,0,711030,1,498.0,3DS,2,bad9c15d-d80e-4c,86.226.181.29,"48.8566,2.3522",1
7c6f094a-e61,empresa,27,ES,Este,3360,438.2,879.25,2.69,0,5f4b8e97-eef,activa,1134.12,1517.73,14012.73,1938.24,3,0,bf515c7f-5d1,activa,2022-10-11,1341,2000,0,sdv-id-yyqesR,2026-05-01 22:25:49,0,0,7652553,2,86.1,PIN,2,81babbef-f900-4e,86.198.179.144,"41.3874,2.1686",0
16b3db34-617,premium,41,DE,Île-de-France,2781,979.06,998.01,6.27,0,0dfc0e1b-9fa,activa,13653.22,16111.39,4369.71,1750.05,1,5,64ceab65-ac0,activa,2025-12-31,136,1000,0,sdv-id-lkowMn,2026-02-02 16:58:08,0,1,130448,6,51.04,PIN,1,592879ad-ef68-45,95.202.16.41,"41.3874,2.1686",0
3854732d-24b,persona,55,ES,Este,2906,160.0,126.62,2.91,0,6d08e594-f18,cerrada,12.73,11.36,5800.74,127.61,0,1,3e621c4b-9ea,activa,2023-01-11,1256,2000,0,sdv-id-fzLxQJ,2026-01-10 12:07:00,0,1,26941,0,226.88,huella,2,ae357d77-7e2e-4f,85.188.2.79,"39.4699,-0.3763",0
90b0b132-b84,persona,27,ES,Lombardía,119,209.31,718.6,3.14,0,b41c07d5-cde,bloqueada,380.77,385.84,44056.46,20.13,4,4,62cf7f47-eee,extraviada,2021-08-25,1746,2000,1,sdv-id-tPxZQB,2025-12-20 03:42:55,1,0,169384,1,43.87,huella,2,3508f982-8f96-48,86.158.245.176,"41.3874,2.1686",0
b8512651-aff,persona,60,FR,Campania,648,355.13,256.0,0.91,3,24b22b1e-b17,activa,2972.28,2517.56,4295.64,5066.76,1,3,a2e6ee9e-ccf,activa,2021-12-03,1627,2000,0,sdv-id-OmOBdF,2026-03-06 11:27:30,0,0,606019,2,332.26,3DS,3,ebdb2df4-f695-4d,90.122.26.165,"39.4699,-0.3763",0
4a7f82d0-51d,empresa,54,ES,Norte,578,493.84,133.44,3.79,0,06887678-9b3,activa,2513.83,2686.91,132.3,2048.6,5,1,bc403caa-485,activa,2021-11-12,1670,2000,0,sdv-id-vAPWMw,2026-04-25 09:20:54,0,1,7907145,5,834.62,3DS,3,3406a1c3-5c05-49,87.53.4.127,"41.3874,2.1686",0
31d54472-aea,autónomo,67,DE,Sur,3112,312.76,183.33,2.93,0,637e4d75-c15,activa,3649.95,3551.53,2449.8,6802.59,0,3,48935928-bcc,activa,2026-03-18,61,500,0,sdv-id-cnpsYQ,2025-11-24 06:09:01,0,0,98423,0,354.53,firma,1,ef9680b1-9217-4e,90.74.35.25,"39.4699,-0.3763",0
17c5aaca-281,persona,50,ES,Berlín,2740,63.57,739.54,1.9,0,b16b74c3-e34,activa,463.19,343.64,5186.04,7110.67,1,2,b3554a98-2ae,activa,2023-07-10,1050,3000,0,sdv-id-BAFyqs,2026-04-30 20:10:09,0,0,1242174,0,196.85,PIN,2,c7cbb981-e14f-45,90.236.93.20,"45.4642,9.1900",0
aff2dd52-27c,premium,43,ES,Baviera,960,533.25,418.02,4.85,1,472316ae-037,activa,2517.23,4135.97,4154.94,4715.92,0,2,f7ae3a5e-d78,activa,2021-07-21,1771,2000,0,sdv-id-lBzKUq,2025-12-26 07:36:49,0,0,2750642,3,145.37,3DS,1,2f3c5424-f76d-4b,87.172.19.158,"45.7640,4.8357",0
59b05260-895,persona,67,ES,Hesse,3353,215.43,325.12,1.65,0,193fc942-990,activa,5.95,7.11,40.18,200.23,4,3,d42cce72-7c9,activa,2025-06-13,372,500,0,sdv-id-FBPeNH,2026-05-21 10:21:25,0,0,3786247,4,300.46,contactless,3,4425b737-e5d5-4f,90.244.20.120,"52.5200,13.4050",0
